星载通信系统	星载v##h##f天线装置	propertyOf	星载v##h##f天线装置，本发明涉及星载通信系统所使用的星载v##h##f天线装置
充气成型	抛物线形	relevant	一种充气成型的抛物线形支撑结构，本发明涉及航天器结构技术领域，具体是一种充气成型的抛物线形支撑结构
充气成型	支撑结构	ofProperty	一种充气成型的抛物线形支撑结构，本发明涉及航天器结构技术领域，具体是一种充气成型的抛物线形支撑结构
抛物线形	支撑结构	ofProperty	一种充气成型的抛物线形支撑结构，本发明涉及航天器结构技术领域，具体是一种充气成型的抛物线形支撑结构
测量	质量	functionOf	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
测量	特性	functionOf	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
测量	质量特性	functionOf	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
卫星	质量	propertyOf	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
卫星	特性	propertyOf	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
卫星	测试设备	ofRestrict	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
卫星	质量特性	propertyOf	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
质量	特性	relevant	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
质量	测试设备	ofProperty	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
质量	质量特性	relevant	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
特性	测试设备	ofProperty	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
特性	质量特性	relevant	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
测试设备	质量特性	ofProperty	一种微小卫星质量特性双向测试设备及方法，本发明涉及一种用于测量卫星质量特性的测试设备及使用该设备进行质量特性
航天领域	微小卫星	similar	一种微小卫星脱插电缆网，本发明涉及一种微小卫星脱插电缆网，可应用于航天领域微小卫星的测试中
光学载荷	微小卫星	propertyOf	一种适用于光学载荷的微小卫星结构，本发明涉及一种适用于光学载荷的微小卫星结构，尤其适用于50##～10##0##kg光学载荷的微小卫星，属于微小卫星载荷配装结构技术领域
微小卫星	载荷	propertyOf	一种适用于光学载荷的微小卫星结构，本发明涉及一种适用于光学载荷的微小卫星结构，尤其适用于50##～10##0##kg光学载荷的微小卫星，属于微小卫星载荷配装结构技术领域
载荷	配装结构	functionOf	一种适用于光学载荷的微小卫星结构，本发明涉及一种适用于光学载荷的微小卫星结构，尤其适用于50##～10##0##kg光学载荷的微小卫星，属于微小卫星载荷配装结构技术领域
航天领域	微小卫星	similar	一种微小卫星脱插电缆网，本发明涉及一种微小卫星脱插电缆网，可应用于航天领域微小卫星的测试中
卫星	供电系统	ofRestrict	基于超级电容的微纳卫星电源系统，本发明涉及卫星在轨工作供电系统，特别涉及基于超级电容的微纳卫星电源系
总线	通用型	relevant	基于总线的通用型微纳卫星综合电子架构，本发明涉及航天技术领域，尤其涉及一种基于总线的通用型微纳卫星综合电子架
总线	微纳卫星	propertyOf	基于总线的通用型微纳卫星综合电子架构，本发明涉及航天技术领域，尤其涉及一种基于总线的通用型微纳卫星综合电子架
总线	综合电子架	ofProperty	基于总线的通用型微纳卫星综合电子架构，本发明涉及航天技术领域，尤其涉及一种基于总线的通用型微纳卫星综合电子架
通用型	微纳卫星	propertyOf	基于总线的通用型微纳卫星综合电子架构，本发明涉及航天技术领域，尤其涉及一种基于总线的通用型微纳卫星综合电子架
通用型	综合电子架	ofProperty	基于总线的通用型微纳卫星综合电子架构，本发明涉及航天技术领域，尤其涉及一种基于总线的通用型微纳卫星综合电子架
微纳卫星	综合电子架	ofRestrict	基于总线的通用型微纳卫星综合电子架构，本发明涉及航天技术领域，尤其涉及一种基于总线的通用型微纳卫星综合电子架
微纳卫星	空间	similar	一种适用于微纳卫星的卫星对接锁及其工作方法，本发明适用于微纳卫星空间对接领域，特别涉及一种适用于微纳卫星的卫星对接
微纳卫星	卫星	similar	一种适用于微纳卫星的卫星对接锁及其工作方法，本发明适用于微纳卫星空间对接领域，特别涉及一种适用于微纳卫星的卫星对接
航天航空领	微小卫星	similar	一种用于微小卫星在轨释放的装置，本实用新型涉及航天航空领域中的微小卫星发射领域，特别是涉及到一种用于微
脉冲微弧	电推力	similar	低轨微纳卫星及适用于脉冲微弧电推力器的在轨安装方法，本发明涉及卫星技术领域，具体涉及一种低轨微纳卫星及适用于脉冲微弧电推力
发电装置	立方星	classOf	太阳翼展开机构、太阳能发电装置及立方星，本实用新型涉及太阳能技术领域、航天领域以及教学领域，具体涉及一种太阳翼
太阳能	技术	propertyOf	太阳翼展开机构、太阳能发电装置及立方星，本实用新型涉及太阳能技术领域、航天领域以及教学领域，具体涉及一种太阳翼
太阳能	航天	propertyOf	太阳翼展开机构、太阳能发电装置及立方星，本实用新型涉及太阳能技术领域、航天领域以及教学领域，具体涉及一种太阳翼
技术	航天	relevant	太阳翼展开机构、太阳能发电装置及立方星，本实用新型涉及太阳能技术领域、航天领域以及教学领域，具体涉及一种太阳翼
模块化	微型卫星平台	propertyOf	一种模块化微型卫星平台构型，本发明涉及一种卫星平台构型，具体地，涉及一种模块化微型卫星平台构型
模块化	微型卫星平台	propertyOf	一种模块化微型卫星平台构型，本发明涉及一种卫星平台构型，具体地，涉及一种模块化微型卫星平台构型
微小卫星	发射塔	similar	微小卫星双箱套装运输与上塔实现方法，本发明涉及一种微小卫星的包装、运输以及吊装上发射塔的操作方法
发射塔	微小卫星	todo	微小卫星双箱套装运输与上塔实现方法，本发明涉及一种微小卫星的包装、运输以及吊装上发射塔的操作方法
微小卫星	发射塔	similar	微小卫星双箱套装运输与上塔实现方法，本发明涉及一种微小卫星的包装、运输以及吊装上发射塔的操作方法
发射塔	微小卫星	todo	微小卫星双箱套装运输与上塔实现方法，本发明涉及一种微小卫星的包装、运输以及吊装上发射塔的操作方法
微小卫星	通信系统	ofRestrict	实现微小卫星数据发送功能冗余的系统及方法，本发明涉及一种微小卫星通信系统，特别涉及一种实现微小卫星数据发送功能冗
控制技	研究	relevant	主动磁控为主的微小卫星姿态控制方法及系统，本发明隶属于航天器控制技术研究领域
卫星	太阳翼	similar	一种卫星的太阳翼控制方法、系统及卫星，本发明涉及一种航天技术领域，特别是涉及一种卫星的太阳翼控制方法、系统及
微小卫星	综合测试平台	ofRestrict	基于p##xi体系的通用微小卫星综合测试平台，本发明涉及一种应用于构建微小卫星综合测试平台，特别是基于p##xi体系的通用微小卫星
p##xi	通用	propertyOf	基于p##xi体系的通用微小卫星综合测试平台，本发明涉及一种应用于构建微小卫星综合测试平台，特别是基于p##xi体系的通用微小卫星
p##xi	微小卫星	similar	基于p##xi体系的通用微小卫星综合测试平台，本发明涉及一种应用于构建微小卫星综合测试平台，特别是基于p##xi体系的通用微小卫星
通用	微小卫星	propertyOf	基于p##xi体系的通用微小卫星综合测试平台，本发明涉及一种应用于构建微小卫星综合测试平台，特别是基于p##xi体系的通用微小卫星
微小卫星	开关磁矩时间序列	similar	一种微小卫星用开关磁矩时间序列控制方法，本发明涉及卫星技术领域，尤其涉及一种微小卫星用开关磁矩时间序列控制方
微小卫星	综合测试平台	ofRestrict	基于p##xi体系的通用微小卫星综合测试平台，本发明涉及一种应用于构建微小卫星综合测试平台，特别是基于p##xi体系的通用
p##xi	通用	propertyOf	基于p##xi体系的通用微小卫星综合测试平台，本发明涉及一种应用于构建微小卫星综合测试平台，特别是基于p##xi体系的通用
近地	卫星星座组网	similar	适用于低轨卫星星座组网应用的微小卫星平台，本发明涉及航天设备，具体涉及一种可适用于近地卫星星座组网技术应用的微小
近地	微小	similar	适用于低轨卫星星座组网应用的微小卫星平台，本发明涉及航天设备，具体涉及一种可适用于近地卫星星座组网技术应用的微小
卫星星座组网	微小	similar	适用于低轨卫星星座组网应用的微小卫星平台，本发明涉及航天设备，具体涉及一种可适用于近地卫星星座组网技术应用的微小
低功耗	轻量化	relevant	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
低功耗	微小卫星	propertyOf	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
低功耗	对地	functionOf	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
低功耗	通信	functionOf	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
轻量化	微小卫星	propertyOf	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
轻量化	对地	functionOf	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
轻量化	通信	functionOf	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
对地	通信	relevant	微型卫星多码率多通道多体制通信方法，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体为一种可以用于近地不
低功耗	轻量化	relevant	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
低功耗	微小卫星	propertyOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
低功耗	对地	relevant	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
低功耗	通信	functionOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
轻量化	微小卫星	propertyOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
轻量化	对地	relevant	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
轻量化	通信	functionOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
微小卫星	对地	propertyOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
对地	通信	functionOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
低功耗	轻量化	relevant	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
低功耗	微小卫星	propertyOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
低功耗	对地	relevant	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
低功耗	通信	functionOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
轻量化	微小卫星	propertyOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
轻量化	对地	relevant	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
轻量化	通信	functionOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
微小卫星	对地	propertyOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
对地	通信	functionOf	微小卫星多码率多通道多体制测控系统，本发明涉及低功耗、轻量化微小卫星对地通信技术，具体涉及一种微小卫星多码
近地	卫星星座组网	similar	适用于低轨卫星星座组网应用的微小卫星平台，本发明涉及航天设备，具体涉及一种可适用于近地卫星星座组网技术应用的微小
近地	微小	similar	适用于低轨卫星星座组网应用的微小卫星平台，本发明涉及航天设备，具体涉及一种可适用于近地卫星星座组网技术应用的微小
卫星星座组网	微小	similar	适用于低轨卫星星座组网应用的微小卫星平台，本发明涉及航天设备，具体涉及一种可适用于近地卫星星座组网技术应用的微小
集成电路板卡	连接线	classOf	一种立方体卫星集成电路板卡及其连接线，本发明涉及一种立方体卫星，尤其涉及一种立方体卫星集成电路板卡
连接线	集成电路板卡	subClassOf	一种立方体卫星集成电路板卡及其连接线，本发明涉及一种立方体卫星，尤其涉及一种立方体卫星集成电路板卡
立方体卫星	集成电路板卡	ofRestrict	一种立方体卫星集成电路板卡及其连接线，本发明涉及一种立方体卫星，尤其涉及一种立方体卫星集成电路板卡
高速一体化	星载数据	propertyOf	高速一体化星载数据管理系统，本发明涉及卫星数据管理领域，特别是涉及一种高速一体化星载数据管理系统
高速一体化	管理系统	functionOf	高速一体化星载数据管理系统，本发明涉及卫星数据管理领域，特别是涉及一种高速一体化星载数据管理系统
半物理	仿真闭环	functionOf	一种太阳电池定姿的皮卫星姿控闭环测试系统及测试方法，本发明涉及一种半物理仿真闭环测试系统及测试方法，用于皮卫星控制测试领
半物理	测试	functionOf	一种太阳电池定姿的皮卫星姿控闭环测试系统及测试方法，本发明涉及一种半物理仿真闭环测试系统及测试方法，用于皮卫星控制测试领
仿真闭环	测试	relevant	一种太阳电池定姿的皮卫星姿控闭环测试系统及测试方法，本发明涉及一种半物理仿真闭环测试系统及测试方法，用于皮卫星控制测试领
控制	测试	relevant	一种太阳电池定姿的皮卫星姿控闭环测试系统及测试方法，本发明涉及一种半物理仿真闭环测试系统及测试方法，用于皮卫星控制测试领
航天器	共面编队	propertyOf	航天器共面编队伴飞构型控制方法，本发明涉及航天技术领域，尤其涉及一种航天器共面编队伴飞构型控制方法
航天器	伴飞构型	propertyOf	航天器共面编队伴飞构型控制方法，本发明涉及航天技术领域，尤其涉及一种航天器共面编队伴飞构型控制方法
共面编队	伴飞构型	relevant	航天器共面编队伴飞构型控制方法，本发明涉及航天技术领域，尤其涉及一种航天器共面编队伴飞构型控制方法
共面编队	控制	functionOf	航天器共面编队伴飞构型控制方法，本发明涉及航天技术领域，尤其涉及一种航天器共面编队伴飞构型控制方法
伴飞构型	控制	functionOf	航天器共面编队伴飞构型控制方法，本发明涉及航天技术领域，尤其涉及一种航天器共面编队伴飞构型控制方法
航天应用	辅助工装	ofRestrict	用于微纳卫星的吊具，本发明涉及一种用于航天应用领域的辅助工装，尤其涉及一种可实现微纳卫星的
